video_id,url,status,message,path
4htI2YtBstk,https://www.youtube.com/watch?v=4htI2YtBstk,ok,downloaded,data/raw_vtt
4kAmCmZKJMc,https://www.youtube.com/watch?v=4kAmCmZKJMc,ok,downloaded,data/raw_vtt
4lFyqyxLRyg,https://www.youtube.com/watch?v=4lFyqyxLRyg,ok,downloaded,data/raw_vtt
4oiKOX2lCmE,https://www.youtube.com/watch?v=4oiKOX2lCmE,ok,downloaded,data/raw_vtt
4sqyGwqyAao,https://www.youtube.com/watch?v=4sqyGwqyAao,ok,downloaded,data/raw_vtt
4v0pP0IeIyY,https://www.youtube.com/watch?v=4v0pP0IeIyY,ok,downloaded,data/raw_vtt
4wd-3WyvlNQ,https://www.youtube.com/watch?v=4wd-3WyvlNQ,ok,already_downloaded,data/raw_vtt
4xfX5DIticw,https://www.youtube.com/watch?v=4xfX5DIticw,ok,downloaded,data/raw_vtt
5-88uVIAIQk,https://www.youtube.com/watch?v=5-88uVIAIQk,ok,downloaded,data/raw_vtt
50eT2yPtFno,https://www.youtube.com/watch?v=50eT2yPtFno,ok,downloaded,data/raw_vtt
56hRRr_B7kg,https://www.youtube.com/watch?v=56hRRr_B7kg,ok,downloaded,data/raw_vtt
5EIzh2ZBw1Q,https://www.youtube.com/watch?v=5EIzh2ZBw1Q,ok,downloaded,data/raw_vtt
5HVa2sqhjJc,https://www.youtube.com/watch?v=5HVa2sqhjJc,ok,downloaded,data/raw_vtt
5R1f55pZwKk,https://www.youtube.com/watch?v=5R1f55pZwKk,ok,downloaded,data/raw_vtt
5T2TIfYnMe0,https://www.youtube.com/watch?v=5T2TIfYnMe0,ok,downloaded,data/raw_vtt
5XRl2dlh73E,https://www.youtube.com/watch?v=5XRl2dlh73E,ok,downloaded,data/raw_vtt
5aEXSZxkqsI,https://www.youtube.com/watch?v=5aEXSZxkqsI,ok,downloaded,data/raw_vtt
5hiLY5oFprY,https://www.youtube.com/watch?v=5hiLY5oFprY,ok,downloaded,data/raw_vtt
5iqgCmp2yiE,https://www.youtube.com/watch?v=5iqgCmp2yiE,ok,downloaded,data/raw_vtt
5jFvIEXA_pk,https://www.youtube.com/watch?v=5jFvIEXA_pk,ok,downloaded,data/raw_vtt
5m6GBI_fg9w,https://www.youtube.com/watch?v=5m6GBI_fg9w,ok,downloaded,data/raw_vtt
5mCS9n2BQFQ,https://www.youtube.com/watch?v=5mCS9n2BQFQ,ok,downloaded,data/raw_vtt
5o-tRub-0pQ,https://www.youtube.com/watch?v=5o-tRub-0pQ,ok,already_downloaded,data/raw_vtt
5oxFK6poSXM,https://www.youtube.com/watch?v=5oxFK6poSXM,ok,downloaded,data/raw_vtt
5stcuh065Vk,https://www.youtube.com/watch?v=5stcuh065Vk,ok,downloaded,data/raw_vtt
5xdQGrRiZK0,https://www.youtube.com/watch?v=5xdQGrRiZK0,ok,downloaded,data/raw_vtt
5yQ-p-mypFk,https://www.youtube.com/watch?v=5yQ-p-mypFk,ok,downloaded,data/raw_vtt
66hWntvp0_4,https://www.youtube.com/watch?v=66hWntvp0_4,ok,already_downloaded,data/raw_vtt
68xpOMXQgS0,https://www.youtube.com/watch?v=68xpOMXQgS0,ok,downloaded,data/raw_vtt
6KD6WFUIb0k,https://www.youtube.com/watch?v=6KD6WFUIb0k,ok,downloaded,data/raw_vtt
6KS5Fl6CId4,https://www.youtube.com/watch?v=6KS5Fl6CId4,ok,downloaded,data/raw_vtt
6MVSUuMkELQ,https://www.youtube.com/watch?v=6MVSUuMkELQ,ok,downloaded,data/raw_vtt
6Md78T7ys9Q,https://www.youtube.com/watch?v=6Md78T7ys9Q,ok,downloaded,data/raw_vtt
6OX8wo6Mfxk,https://www.youtube.com/watch?v=6OX8wo6Mfxk,ok,downloaded,data/raw_vtt
6S9o0QVWnr4,https://www.youtube.com/watch?v=6S9o0QVWnr4,ok,downloaded,data/raw_vtt
6ZuEoAhpb-o,https://www.youtube.com/watch?v=6ZuEoAhpb-o,ok,downloaded,data/raw_vtt
6dIvbTaiCIc,https://www.youtube.com/watch?v=6dIvbTaiCIc,ok,downloaded,data/raw_vtt
6gaz2nzTzG0,https://www.youtube.com/watch?v=6gaz2nzTzG0,ok,downloaded,data/raw_vtt
6gt0Bt_Buu4,https://www.youtube.com/watch?v=6gt0Bt_Buu4,ok,downloaded,data/raw_vtt
6kKEY7gKAgg,https://www.youtube.com/watch?v=6kKEY7gKAgg,ok,downloaded,data/raw_vtt
6yXG2_amqb4,https://www.youtube.com/watch?v=6yXG2_amqb4,ok,downloaded,data/raw_vtt
6zZBiTfIp4Q,https://www.youtube.com/watch?v=6zZBiTfIp4Q,ok,already_downloaded,data/raw_vtt
71qyGc6I9kw,https://www.youtube.com/watch?v=71qyGc6I9kw,ok,downloaded,data/raw_vtt
75LkR4p3Sj4,https://www.youtube.com/watch?v=75LkR4p3Sj4,ok,downloaded,data/raw_vtt
77MwN9JBVUA,https://www.youtube.com/watch?v=77MwN9JBVUA,ok,downloaded,data/raw_vtt
7L-E4iSkpjc,https://www.youtube.com/watch?v=7L-E4iSkpjc,ok,downloaded,data/raw_vtt
7PdloOZDjd8,https://www.youtube.com/watch?v=7PdloOZDjd8,ok,downloaded,data/raw_vtt
7QrdUMxno_8,https://www.youtube.com/watch?v=7QrdUMxno_8,ok,downloaded,data/raw_vtt
7REtoc0_JdY,https://www.youtube.com/watch?v=7REtoc0_JdY,ok,downloaded,data/raw_vtt
7S9m-ZVVgTU,https://www.youtube.com/watch?v=7S9m-ZVVgTU,ok,downloaded,data/raw_vtt
7U2ay6hRZ30,https://www.youtube.com/watch?v=7U2ay6hRZ30,ok,downloaded,data/raw_vtt
7XrntcEUjLM,https://www.youtube.com/watch?v=7XrntcEUjLM,ok,already_downloaded,data/raw_vtt
7__RYNGh1CU,https://www.youtube.com/watch?v=7__RYNGh1CU,ok,downloaded,data/raw_vtt
7be3O9ckZ1c,https://www.youtube.com/watch?v=7be3O9ckZ1c,ok,downloaded,data/raw_vtt
7cant7vmWEI,https://www.youtube.com/watch?v=7cant7vmWEI,ok,downloaded,data/raw_vtt
7ctqPdr99e4,https://www.youtube.com/watch?v=7ctqPdr99e4,ok,downloaded,data/raw_vtt
7dEMTs6AkXc,https://www.youtube.com/watch?v=7dEMTs6AkXc,ok,downloaded,data/raw_vtt
7mBZ4Sxcpmw,https://www.youtube.com/watch?v=7mBZ4Sxcpmw,ok,downloaded,data/raw_vtt
7nsrPRATK80,https://www.youtube.com/watch?v=7nsrPRATK80,ok,downloaded,data/raw_vtt
7ogQxzGKFDo,https://www.youtube.com/watch?v=7ogQxzGKFDo,ok,downloaded,data/raw_vtt
7soj_KFcY9o,https://www.youtube.com/watch?v=7soj_KFcY9o,ok,downloaded,data/raw_vtt
7yNvz_0Q1eQ,https://www.youtube.com/watch?v=7yNvz_0Q1eQ,ok,downloaded,data/raw_vtt
8-y7Fr_E9aA,https://www.youtube.com/watch?v=8-y7Fr_E9aA,ok,downloaded,data/raw_vtt
80yasSdtiXA,https://www.youtube.com/watch?v=80yasSdtiXA,ok,downloaded,data/raw_vtt
818-8vS5JpA,https://www.youtube.com/watch?v=818-8vS5JpA,ok,downloaded,data/raw_vtt
82trCfoyIzo,https://www.youtube.com/watch?v=82trCfoyIzo,ok,downloaded,data/raw_vtt
8AkOlxcfi74,https://www.youtube.com/watch?v=8AkOlxcfi74,ok,downloaded,data/raw_vtt
8Fe0qrMO0FY,https://www.youtube.com/watch?v=8Fe0qrMO0FY,ok,downloaded,data/raw_vtt
8Iv1sPcisuA,https://www.youtube.com/watch?v=8Iv1sPcisuA,ok,downloaded,data/raw_vtt
8O0KCJh2xng,https://www.youtube.com/watch?v=8O0KCJh2xng,ok,downloaded,data/raw_vtt
8OG-1PlNdLQ,https://www.youtube.com/watch?v=8OG-1PlNdLQ,ok,downloaded,data/raw_vtt
8P46_vMn1II,https://www.youtube.com/watch?v=8P46_vMn1II,ok,downloaded,data/raw_vtt
8QBf4og9DFM,https://www.youtube.com/watch?v=8QBf4og9DFM,ok,downloaded,data/raw_vtt
8RgSTDBzaZI,https://www.youtube.com/watch?v=8RgSTDBzaZI,ok,downloaded,data/raw_vtt
8RoKz8CJxAk,https://www.youtube.com/watch?v=8RoKz8CJxAk,ok,downloaded,data/raw_vtt
8RuWp3s6Uxk,https://www.youtube.com/watch?v=8RuWp3s6Uxk,ok,already_downloaded,data/raw_vtt
8XBQK0hUKRo,https://www.youtube.com/watch?v=8XBQK0hUKRo,ok,downloaded,data/raw_vtt
8YG9zbkgy_M,https://www.youtube.com/watch?v=8YG9zbkgy_M,ok,downloaded,data/raw_vtt
8YIK3BZvzps,https://www.youtube.com/watch?v=8YIK3BZvzps,ok,downloaded,data/raw_vtt
8bOMHqF6ITs,https://www.youtube.com/watch?v=8bOMHqF6ITs,ok,downloaded,data/raw_vtt
8bRuzA-qd0s,https://www.youtube.com/watch?v=8bRuzA-qd0s,ok,downloaded,data/raw_vtt
8eQuRR_g9xA,https://www.youtube.com/watch?v=8eQuRR_g9xA,ok,downloaded,data/raw_vtt
8hkBpb7KCtw,https://www.youtube.com/watch?v=8hkBpb7KCtw,ok,downloaded,data/raw_vtt
8js28V95flc,https://www.youtube.com/watch?v=8js28V95flc,ok,downloaded,data/raw_vtt
8k5rfLlrb38,https://www.youtube.com/watch?v=8k5rfLlrb38,ok,already_downloaded,data/raw_vtt
8kytXpshGks,https://www.youtube.com/watch?v=8kytXpshGks,ok,downloaded,data/raw_vtt
8l4ofIBJ0GQ,https://www.youtube.com/watch?v=8l4ofIBJ0GQ,ok,already_downloaded,data/raw_vtt
8n8GOeg8_DU,https://www.youtube.com/watch?v=8n8GOeg8_DU,ok,downloaded,data/raw_vtt
8nHO6TFmdY0,https://www.youtube.com/watch?v=8nHO6TFmdY0,ok,downloaded,data/raw_vtt
8sNKS7_Z088,https://www.youtube.com/watch?v=8sNKS7_Z088,ok,downloaded,data/raw_vtt
8uXe9QvRRqM,https://www.youtube.com/watch?v=8uXe9QvRRqM,ok,downloaded,data/raw_vtt
8yVP1cCM4AU,https://www.youtube.com/watch?v=8yVP1cCM4AU,ok,already_downloaded,data/raw_vtt
9-8o6Htg-08,https://www.youtube.com/watch?v=9-8o6Htg-08,ok,downloaded,data/raw_vtt
93U__YRR-aU,https://www.youtube.com/watch?v=93U__YRR-aU,ok,downloaded,data/raw_vtt
93r9iYba3Hc,https://www.youtube.com/watch?v=93r9iYba3Hc,ok,downloaded,data/raw_vtt
9ClhKJnVJgg,https://www.youtube.com/watch?v=9ClhKJnVJgg,ok,downloaded,data/raw_vtt
9E1U5JxWO7Y,https://www.youtube.com/watch?v=9E1U5JxWO7Y,ok,downloaded,data/raw_vtt
9G3iLbQCIHI,https://www.youtube.com/watch?v=9G3iLbQCIHI,ok,downloaded,data/raw_vtt
9JRD71zomRE,https://www.youtube.com/watch?v=9JRD71zomRE,ok,downloaded,data/raw_vtt
9JViescma2s,https://www.youtube.com/watch?v=9JViescma2s,ok,downloaded,data/raw_vtt
9OuFfFN-Fak,https://www.youtube.com/watch?v=9OuFfFN-Fak,ok,downloaded,data/raw_vtt
9RaQyvI-Rgg,https://www.youtube.com/watch?v=9RaQyvI-Rgg,ok,downloaded,data/raw_vtt
9S7tInHCSRU,https://www.youtube.com/watch?v=9S7tInHCSRU,ok,downloaded,data/raw_vtt
9YUF9q6VThE,https://www.youtube.com/watch?v=9YUF9q6VThE,ok,downloaded,data/raw_vtt
9iHxTvG1_3k,https://www.youtube.com/watch?v=9iHxTvG1_3k,ok,downloaded,data/raw_vtt
9k0Uz2Zd4hw,https://www.youtube.com/watch?v=9k0Uz2Zd4hw,ok,downloaded,data/raw_vtt
9md8yoqBOC8,https://www.youtube.com/watch?v=9md8yoqBOC8,ok,downloaded,data/raw_vtt
9pks62T7Xy0,https://www.youtube.com/watch?v=9pks62T7Xy0,ok,already_downloaded,data/raw_vtt
9zl5Bv8xA68,https://www.youtube.com/watch?v=9zl5Bv8xA68,ok,downloaded,data/raw_vtt
A1XWm_n4ElA,https://www.youtube.com/watch?v=A1XWm_n4ElA,ok,downloaded,data/raw_vtt
A35IsJxs6mw,https://www.youtube.com/watch?v=A35IsJxs6mw,ok,already_downloaded,data/raw_vtt
A3Nlcw-2loE,https://www.youtube.com/watch?v=A3Nlcw-2loE,ok,downloaded,data/raw_vtt
A6FY4oaxcm0,https://www.youtube.com/watch?v=A6FY4oaxcm0,ok,downloaded,data/raw_vtt
A6MAWFhLZqY,https://www.youtube.com/watch?v=A6MAWFhLZqY,ok,downloaded,data/raw_vtt
AENDu5t8DJ8,https://www.youtube.com/watch?v=AENDu5t8DJ8,ok,downloaded,data/raw_vtt
AJ9hApitMmw,https://www.youtube.com/watch?v=AJ9hApitMmw,ok,downloaded,data/raw_vtt
AJmf1ZLwCuA,https://www.youtube.com/watch?v=AJmf1ZLwCuA,ok,downloaded,data/raw_vtt
AOINunLeACU,https://www.youtube.com/watch?v=AOINunLeACU,ok,downloaded,data/raw_vtt
APEwc0HjAqg,https://www.youtube.com/watch?v=APEwc0HjAqg,ok,downloaded,data/raw_vtt
AVOKWvYJM-c,https://www.youtube.com/watch?v=AVOKWvYJM-c,ok,downloaded,data/raw_vtt
AWnGh-MLfUc,https://www.youtube.com/watch?v=AWnGh-MLfUc,ok,downloaded,data/raw_vtt
AaT3kgbtuYc,https://www.youtube.com/watch?v=AaT3kgbtuYc,ok,downloaded,data/raw_vtt
AjlpNsANgJU,https://www.youtube.com/watch?v=AjlpNsANgJU,ok,downloaded,data/raw_vtt
Am0aQIQPCr8,https://www.youtube.com/watch?v=Am0aQIQPCr8,ok,downloaded,data/raw_vtt
AoB2AMUq8Wg,https://www.youtube.com/watch?v=AoB2AMUq8Wg,ok,downloaded,data/raw_vtt
AwUGeoJMkvU,https://www.youtube.com/watch?v=AwUGeoJMkvU,ok,downloaded,data/raw_vtt
Ayicxx-VPLI,https://www.youtube.com/watch?v=Ayicxx-VPLI,ok,downloaded,data/raw_vtt
Az1oycmlpec,https://www.youtube.com/watch?v=Az1oycmlpec,ok,downloaded,data/raw_vtt
B0PaNe5sb4g,https://www.youtube.com/watch?v=B0PaNe5sb4g,ok,downloaded,data/raw_vtt
B4Ilh8xKGoc,https://www.youtube.com/watch?v=B4Ilh8xKGoc,ok,downloaded,data/raw_vtt
B94rbrZkXPI,https://www.youtube.com/watch?v=B94rbrZkXPI,ok,downloaded,data/raw_vtt
B9eJIpRHNjc,https://www.youtube.com/watch?v=B9eJIpRHNjc,ok,downloaded,data/raw_vtt
BGclNSxVyZ0,https://www.youtube.com/watch?v=BGclNSxVyZ0,ok,downloaded,data/raw_vtt
BIdyJn-bwBk,https://www.youtube.com/watch?v=BIdyJn-bwBk,ok,downloaded,data/raw_vtt
BMhyol0QPOY,https://www.youtube.com/watch?v=BMhyol0QPOY,ok,downloaded,data/raw_vtt
BN5ttn8pStQ,https://www.youtube.com/watch?v=BN5ttn8pStQ,ok,downloaded,data/raw_vtt
BSAX0KSNS_E,https://www.youtube.com/watch?v=BSAX0KSNS_E,ok,downloaded,data/raw_vtt
BTMFjyh9v_o,https://www.youtube.com/watch?v=BTMFjyh9v_o,ok,downloaded,data/raw_vtt
BToIFtHDe4I,https://www.youtube.com/watch?v=BToIFtHDe4I,ok,downloaded,data/raw_vtt
BUlGlPi5Ecs,https://www.youtube.com/watch?v=BUlGlPi5Ecs,ok,downloaded,data/raw_vtt
Bd3ikvBbRrg,https://www.youtube.com/watch?v=Bd3ikvBbRrg,ok,downloaded,data/raw_vtt
BdD0GOV3nkk,https://www.youtube.com/watch?v=BdD0GOV3nkk,ok,downloaded,data/raw_vtt
BhCfp9BZJKk,https://www.youtube.com/watch?v=BhCfp9BZJKk,ok,downloaded,data/raw_vtt
BhayqoIg2Bc,https://www.youtube.com/watch?v=BhayqoIg2Bc,ok,downloaded,data/raw_vtt
BhdKWtSFIAI,https://www.youtube.com/watch?v=BhdKWtSFIAI,ok,downloaded,data/raw_vtt
BilpyurO6VY,https://www.youtube.com/watch?v=BilpyurO6VY,ok,downloaded,data/raw_vtt
BmHunSWUsqQ,https://www.youtube.com/watch?v=BmHunSWUsqQ,ok,downloaded,data/raw_vtt
BqjAKPTuJ3E,https://www.youtube.com/watch?v=BqjAKPTuJ3E,ok,downloaded,data/raw_vtt
BqmG2y4IeY8,https://www.youtube.com/watch?v=BqmG2y4IeY8,ok,downloaded,data/raw_vtt
Bs8RyO3pi4c,https://www.youtube.com/watch?v=Bs8RyO3pi4c,ok,downloaded,data/raw_vtt
C26kRxg_ppI,https://www.youtube.com/watch?v=C26kRxg_ppI,ok,downloaded,data/raw_vtt
C3lAz4h1muU,https://www.youtube.com/watch?v=C3lAz4h1muU,ok,downloaded,data/raw_vtt
C6Tr7TCMVIQ,https://www.youtube.com/watch?v=C6Tr7TCMVIQ,ok,downloaded,data/raw_vtt
C8P3kWucxiU,https://www.youtube.com/watch?v=C8P3kWucxiU,ok,downloaded,data/raw_vtt
C96OxE-wJPM,https://www.youtube.com/watch?v=C96OxE-wJPM,ok,downloaded,data/raw_vtt
CBqBNCHOe2Q,https://www.youtube.com/watch?v=CBqBNCHOe2Q,ok,downloaded,data/raw_vtt
CFXe36Bh4dQ,https://www.youtube.com/watch?v=CFXe36Bh4dQ,ok,downloaded,data/raw_vtt
CGajXgvsPB8,https://www.youtube.com/watch?v=CGajXgvsPB8,ok,downloaded,data/raw_vtt
CHqKQ4gNM9U,https://www.youtube.com/watch?v=CHqKQ4gNM9U,ok,downloaded,data/raw_vtt
CJLEWLHUSTA,https://www.youtube.com/watch?v=CJLEWLHUSTA,ok,downloaded,data/raw_vtt
CKnUy84n4xc,https://www.youtube.com/watch?v=CKnUy84n4xc,ok,downloaded,data/raw_vtt
CNkfKZPjt5E,https://www.youtube.com/watch?v=CNkfKZPjt5E,ok,downloaded,data/raw_vtt
CPrZUXehrVY,https://www.youtube.com/watch?v=CPrZUXehrVY,ok,downloaded,data/raw_vtt
CZJYoi_VIic,https://www.youtube.com/watch?v=CZJYoi_VIic,ok,downloaded,data/raw_vtt
CdfHFhpJqyc,https://www.youtube.com/watch?v=CdfHFhpJqyc,ok,downloaded,data/raw_vtt
Cgo2mD4Pc54,https://www.youtube.com/watch?v=Cgo2mD4Pc54,ok,already_downloaded,data/raw_vtt
CiFyTcV7GZY,https://www.youtube.com/watch?v=CiFyTcV7GZY,ok,downloaded,data/raw_vtt
Cj4MliqpHLQ,https://www.youtube.com/watch?v=Cj4MliqpHLQ,ok,downloaded,data/raw_vtt
CjiirAhkR38,https://www.youtube.com/watch?v=CjiirAhkR38,ok,downloaded,data/raw_vtt
Ck3vTKQkEoI,https://www.youtube.com/watch?v=Ck3vTKQkEoI,ok,downloaded,data/raw_vtt
ClefHr8UfP8,https://www.youtube.com/watch?v=ClefHr8UfP8,ok,downloaded,data/raw_vtt
CnXw8SHsd7w,https://www.youtube.com/watch?v=CnXw8SHsd7w,ok,downloaded,data/raw_vtt
CoCzW1RiWYE,https://www.youtube.com/watch?v=CoCzW1RiWYE,ok,downloaded,data/raw_vtt
CtGwx2VAH_E,https://www.youtube.com/watch?v=CtGwx2VAH_E,ok,downloaded,data/raw_vtt
CwpSViM8MaY,https://www.youtube.com/watch?v=CwpSViM8MaY,ok,already_downloaded,data/raw_vtt
D6wTuogebU8,https://www.youtube.com/watch?v=D6wTuogebU8,ok,already_downloaded,data/raw_vtt
D78Ex5MTuMY,https://www.youtube.com/watch?v=D78Ex5MTuMY,ok,downloaded,data/raw_vtt
DB3yDLmqrP0,https://www.youtube.com/watch?v=DB3yDLmqrP0,ok,downloaded,data/raw_vtt
DC0MDwSIDLg,https://www.youtube.com/watch?v=DC0MDwSIDLg,ok,downloaded,data/raw_vtt
DHM5X9Tqjuw,https://www.youtube.com/watch?v=DHM5X9Tqjuw,ok,downloaded,data/raw_vtt
DKNIZZvC4ew,https://www.youtube.com/watch?v=DKNIZZvC4ew,ok,downloaded,data/raw_vtt
DOcHTUXM6QM,https://www.youtube.com/watch?v=DOcHTUXM6QM,ok,downloaded,data/raw_vtt
DXuI_s0eaRc,https://www.youtube.com/watch?v=DXuI_s0eaRc,ok,downloaded,data/raw_vtt
DY0b5PtGBl8,https://www.youtube.com/watch?v=DY0b5PtGBl8,ok,downloaded,data/raw_vtt
DZ3G8P0L_sM,https://www.youtube.com/watch?v=DZ3G8P0L_sM,ok,already_downloaded,data/raw_vtt
D_UJaEZe9gg,https://www.youtube.com/watch?v=D_UJaEZe9gg,ok,already_downloaded,data/raw_vtt
Desm53JJVMA,https://www.youtube.com/watch?v=Desm53JJVMA,ok,already_downloaded,data/raw_vtt
Dg5i62Zi-IA,https://www.youtube.com/watch?v=Dg5i62Zi-IA,ok,downloaded,data/raw_vtt
DgjxhbCQ6Y0,https://www.youtube.com/watch?v=DgjxhbCQ6Y0,miss,no subtitles or rate-limited,
DlxhGOLG8Ok,https://www.youtube.com/watch?v=DlxhGOLG8Ok,ok,downloaded,data/raw_vtt
DozJQanFDNk,https://www.youtube.com/watch?v=DozJQanFDNk,ok,downloaded,data/raw_vtt
DqliQ_6kD-4,https://www.youtube.com/watch?v=DqliQ_6kD-4,ok,downloaded,data/raw_vtt
DxbeLdVoYpU,https://www.youtube.com/watch?v=DxbeLdVoYpU,ok,downloaded,data/raw_vtt
Dzz_tO4Gu3A,https://www.youtube.com/watch?v=Dzz_tO4Gu3A,ok,downloaded,data/raw_vtt
E6xc-WuROXY,https://www.youtube.com/watch?v=E6xc-WuROXY,ok,downloaded,data/raw_vtt
EBVsRIRj31Q,https://www.youtube.com/watch?v=EBVsRIRj31Q,ok,downloaded,data/raw_vtt
EBsVXoL72bs,https://www.youtube.com/watch?v=EBsVXoL72bs,ok,downloaded,data/raw_vtt
ECFLRitEvNM,https://www.youtube.com/watch?v=ECFLRitEvNM,ok,downloaded,data/raw_vtt
ECjtqA1ouuc,https://www.youtube.com/watch?v=ECjtqA1ouuc,ok,downloaded,data/raw_vtt
ED8pq0uBct8,https://www.youtube.com/watch?v=ED8pq0uBct8,ok,downloaded,data/raw_vtt
EJHEfgfH-vw,https://www.youtube.com/watch?v=EJHEfgfH-vw,ok,downloaded,data/raw_vtt
ELK-k7DO1Is,https://www.youtube.com/watch?v=ELK-k7DO1Is,ok,downloaded,data/raw_vtt
ELOAyMAosGc,https://www.youtube.com/watch?v=ELOAyMAosGc,ok,downloaded,data/raw_vtt
EMVsNKRuMNQ,https://www.youtube.com/watch?v=EMVsNKRuMNQ,ok,downloaded,data/raw_vtt
ERvWx3b9eH0,https://www.youtube.com/watch?v=ERvWx3b9eH0,ok,downloaded,data/raw_vtt
ESGePceUSPE,https://www.youtube.com/watch?v=ESGePceUSPE,ok,downloaded,data/raw_vtt
Eb92hyaoGrU,https://www.youtube.com/watch?v=Eb92hyaoGrU,ok,downloaded,data/raw_vtt
EbykBDSAwzE,https://www.youtube.com/watch?v=EbykBDSAwzE,ok,downloaded,data/raw_vtt
Eckg2Ap59kI,https://www.youtube.com/watch?v=Eckg2Ap59kI,ok,downloaded,data/raw_vtt
EhVrBL8vZvo,https://www.youtube.com/watch?v=EhVrBL8vZvo,ok,downloaded,data/raw_vtt
Es_PGUcAwqo,https://www.youtube.com/watch?v=Es_PGUcAwqo,ok,downloaded,data/raw_vtt
EsqS2CQtubk,https://www.youtube.com/watch?v=EsqS2CQtubk,ok,downloaded,data/raw_vtt
EtDXv1k8rJM,https://www.youtube.com/watch?v=EtDXv1k8rJM,ok,downloaded,data/raw_vtt
ExFMe4fOsUg,https://www.youtube.com/watch?v=ExFMe4fOsUg,ok,downloaded,data/raw_vtt
F2EK-XRBsSo,https://www.youtube.com/watch?v=F2EK-XRBsSo,ok,downloaded,data/raw_vtt
F2bxnVD1I1E,https://www.youtube.com/watch?v=F2bxnVD1I1E,ok,downloaded,data/raw_vtt
F3g52tebU2A,https://www.youtube.com/watch?v=F3g52tebU2A,ok,downloaded,data/raw_vtt
F5AYpHOVjw8,https://www.youtube.com/watch?v=F5AYpHOVjw8,ok,downloaded,data/raw_vtt
F9n0MRqNROI,https://www.youtube.com/watch?v=F9n0MRqNROI,ok,downloaded,data/raw_vtt
FHTopC261Mc,https://www.youtube.com/watch?v=FHTopC261Mc,ok,downloaded,data/raw_vtt
FJJ8YP1jtEY,https://www.youtube.com/watch?v=FJJ8YP1jtEY,ok,downloaded,data/raw_vtt
FLSVwUNoUWE,https://www.youtube.com/watch?v=FLSVwUNoUWE,ok,downloaded,data/raw_vtt
FMLkgfSCzbs,https://www.youtube.com/watch?v=FMLkgfSCzbs,ok,downloaded,data/raw_vtt
FN0_ow76hU8,https://www.youtube.com/watch?v=FN0_ow76hU8,ok,already_downloaded,data/raw_vtt
FOhb_D-5cgw,https://www.youtube.com/watch?v=FOhb_D-5cgw,ok,downloaded,data/raw_vtt
FVGogxNfajg,https://www.youtube.com/watch?v=FVGogxNfajg,ok,downloaded,data/raw_vtt
FYW82ii_RFQ,https://www.youtube.com/watch?v=FYW82ii_RFQ,ok,downloaded,data/raw_vtt
FgJjUXQuVTU,https://www.youtube.com/watch?v=FgJjUXQuVTU,ok,downloaded,data/raw_vtt
Fy1dMjULbXo,https://www.youtube.com/watch?v=Fy1dMjULbXo,ok,downloaded,data/raw_vtt
FyLwVyJ9uXw,https://www.youtube.com/watch?v=FyLwVyJ9uXw,ok,already_downloaded,data/raw_vtt
G-UycPLKGTY,https://www.youtube.com/watch?v=G-UycPLKGTY,ok,downloaded,data/raw_vtt
G24uOGsG1gc,https://www.youtube.com/watch?v=G24uOGsG1gc,ok,downloaded,data/raw_vtt
G8akEnFvdD8,https://www.youtube.com/watch?v=G8akEnFvdD8,ok,downloaded,data/raw_vtt
GCCHOBLTiCk,https://www.youtube.com/watch?v=GCCHOBLTiCk,ok,downloaded,data/raw_vtt
GDrKCK4UHBU,https://www.youtube.com/watch?v=GDrKCK4UHBU,ok,downloaded,data/raw_vtt
GEIQ22J5QAY,https://www.youtube.com/watch?v=GEIQ22J5QAY,ok,downloaded,data/raw_vtt
GG5OKn73bCA,https://www.youtube.com/watch?v=GG5OKn73bCA,ok,downloaded,data/raw_vtt
GNCpG1fkMBA,https://www.youtube.com/watch?v=GNCpG1fkMBA,ok,downloaded,data/raw_vtt
GNFjprSd57E,https://www.youtube.com/watch?v=GNFjprSd57E,ok,downloaded,data/raw_vtt
GW9vgN2ENYw,https://www.youtube.com/watch?v=GW9vgN2ENYw,ok,downloaded,data/raw_vtt
GWVM_5knTXg,https://www.youtube.com/watch?v=GWVM_5knTXg,ok,downloaded,data/raw_vtt
GYyUAmBFDYY,https://www.youtube.com/watch?v=GYyUAmBFDYY,ok,downloaded,data/raw_vtt
GcJcafTY40M,https://www.youtube.com/watch?v=GcJcafTY40M,ok,downloaded,data/raw_vtt
Gg6uplLWaSY,https://www.youtube.com/watch?v=Gg6uplLWaSY,ok,downloaded,data/raw_vtt
GjPiVi9hNf0,https://www.youtube.com/watch?v=GjPiVi9hNf0,ok,downloaded,data/raw_vtt
GklHGYY8vN8,https://www.youtube.com/watch?v=GklHGYY8vN8,ok,downloaded,data/raw_vtt
Go4PYU3hJrc,https://www.youtube.com/watch?v=Go4PYU3hJrc,ok,downloaded,data/raw_vtt
GqooAZ48TIM,https://www.youtube.com/watch?v=GqooAZ48TIM,ok,downloaded,data/raw_vtt
GtwYndzh1U8,https://www.youtube.com/watch?v=GtwYndzh1U8,ok,downloaded,data/raw_vtt
Gu1_7Lex_5s,https://www.youtube.com/watch?v=Gu1_7Lex_5s,ok,downloaded,data/raw_vtt
Gy_vcL1cpP8,https://www.youtube.com/watch?v=Gy_vcL1cpP8,ok,already_downloaded,data/raw_vtt
